	exact_age	length_of_residence	num_adults	gender	hh_marital_status	dwell_type	urban_rural_flag	flag_pres_kids_true	age_range
67562	53.0	7.0	2.0	0	0	1	0	0	55.5
67563	37.0	1.0	1.0	0	0	1	1	0	35.5
67564	73.0	5.0	3.0	0	0	1	1	0	75.5
67565	41.0	0.0	3.0	1	1	1	1	1	45.5
67566	80.0	9.0	1.0	1	1	1	1	0	75.5
67567	74.0	37.0	1.0	1	1	1	1	0	75.5
67568	32.0	1.0	1.0	1	1	2	1	0	35.5
67569	56.0	17.0	7.0	1	0	1	1	1	55.5
67570	71.0	24.0	1.0	1	1	1	0	0	75.5
67571	49.0	10.0	2.0	1	0	1	1	0	45.5
67572	61.0	12.0	2.0	1	0	1	1	0	65.5
67573	49.0	17.0	4.0	1	1	1	1	1	45.5
67574	38.0	13.0	1.0	0	1	1	0	0	35.5
67575	59.0	3.0	1.0	0	1	1	1	1	55.5
67576	45.0	6.0	1.0	1	1	1	1	0	45.5
67577	54.0	3.0	2.0	0	0	1	1	0	55.5
67578	32.0	3.0	1.0	0	1	1	1	0	35.5
67579	29.0	4.0	1.0	0	1	1	1	0	25.5
67580	46.0	7.0	4.0	0	0	1	1	1	45.5
67581	38.0	3.0	2.0	0	0	1	1	0	35.5
67582	43.0	4.0	2.0	1	0	1	1	0	45.5
67583	65.0	0.0	1.0	0	1	1	1	1	65.5
67584	27.0	31.0	4.0	0	1	1	1	1	25.5
67585	26.0	15.0	3.0	1	1	1	1	1	25.5
67586	27.0	1.0	4.0	1	1	1	0	0	25.5
67587	25.0	14.0	3.0	1	1	1	1	1	25.5
67588	28.0	30.0	4.0	1	1	1	1	1	25.5
67589	52.0	3.0	3.0	0	0	1	1	1	55.5
67590	36.0	3.0	1.0	0	1	1	1	0	35.5
67591	60.0	10.0	2.0	1	0	2	1	0	55.5
67592	87.0	2.0	1.0	0	1	1	0	0	85.5
67593	38.0	11.0	1.0	1	1	2	1	0	35.5
67594	34.0	2.0	1.0	0	1	1	1	1	35.5
67595	66.0	2.0	5.0	0	0	1	1	1	65.5
67596	58.0	12.0	1.0	0	1	1	0	0	55.5
67597	52.0	3.0	6.0	0	0	1	1	0	55.5
67598	55.0	11.0	2.0	0	0	1	1	0	55.5
67599	40.0	2.0	1.0	1	1	1	1	0	35.5
67600	64.0	1.0	1.0	0	1	1	1	1	65.5
67601	38.0	4.0	2.0	0	1	1	1	1	35.5
67602	39.0	1.0	2.0	0	0	1	1	0	35.5
67603	45.0	7.0	1.0	0	1	1	1	1	45.5
67604	49.0	4.0	2.0	0	0	1	1	0	45.5
67605	60.0	26.0	2.0	1	0	1	1	0	55.5
67606	72.0	16.0	4.0	0	0	1	0	0	75.5
67607	43.0	6.0	2.0	0	0	1	1	0	45.5
67608	53.0	10.0	1.0	0	0	1	1	1	55.5
67609	51.0	14.0	4.0	0	0	1	1	1	55.5
67610	48.0	6.0	3.0	0	0	1	1	0	45.5
67611	26.0	12.0	4.0	0	1	1	1	1	25.5
67612	53.0	19.0	3.0	1	0	1	0	1	55.5
67613	49.0	9.0	2.0	0	0	1	0	0	45.5
67614	36.0	4.0	1.0	0	1	1	1	0	35.5
67615	61.0	22.0	2.0	0	1	1	1	0	65.5
67616	49.0	11.0	2.0	0	0	1	1	0	45.5
67617	49.0	11.0	2.0	0	0	1	1	0	45.5
67618	41.0	10.0	1.0	0	1	1	1	0	45.5
67619	52.0	11.0	2.0	1	0	1	1	0	55.5
67620	31.0	0.0	2.0	0	0	1	1	1	35.5
67621	60.0	24.0	6.0	1	0	1	1	0	55.5
67622	31.0	15.0	3.0	0	0	1	1	1	35.5
67623	49.0	11.0	2.0	0	0	1	1	0	45.5
67624	29.0	11.0	2.0	1	0	1	0	0	25.5
67625	68.0	22.0	2.0	0	0	1	1	0	65.5
67626	52.0	11.0	2.0	1	0	1	1	0	55.5
67627	46.0	15.0	1.0	1	0	1	1	1	45.5
67628	51.0	11.0	4.0	0	0	1	1	1	55.5
67629	27.0	30.0	2.0	0	0	1	0	0	25.5
67630	64.0	11.0	2.0	1	0	1	1	0	65.5
67631	52.0	11.0	2.0	1	0	1	0	0	55.5
67632	57.0	15.0	4.0	0	0	2	1	0	55.5
67633	47.0	11.0	2.0	0	0	2	1	0	45.5
67634	52.0	11.0	2.0	1	0	2	1	0	55.5
67635	58.0	11.0	2.0	0	0	2	1	0	55.5
67636	49.0	11.0	2.0	0	0	2	1	0	45.5
67637	47.0	11.0	2.0	0	0	2	0	0	45.5
67638	29.0	3.0	3.0	0	0	1	0	0	25.5
67639	76.0	49.0	6.0	0	0	1	1	1	75.5
67640	52.0	11.0	2.0	1	0	1	1	0	55.5
67641	37.0	11.0	2.0	0	0	1	1	0	35.5
67642	32.0	23.0	2.0	1	0	1	1	0	35.5
67643	53.0	29.0	5.0	1	0	1	1	1	55.5
67644	49.0	11.0	2.0	0	0	1	1	0	45.5
67645	65.0	43.0	5.0	1	0	1	0	1	65.5
67646	49.0	11.0	2.0	0	0	1	1	0	45.5
67647	49.0	11.0	2.0	0	0	1	1	0	45.5
67648	72.0	24.0	1.0	0	1	1	1	0	75.5
67649	44.0	6.0	4.0	0	0	1	1	0	45.5
67650	20.0	8.0	3.0	1	0	1	1	0	15.5
67651	40.0	11.0	1.0	0	1	1	0	0	35.5
67652	53.0	12.0	5.0	1	0	1	1	1	55.5
67653	54.0	32.0	3.0	0	0	1	1	0	55.5
67654	51.0	30.0	2.0	0	0	1	1	0	55.5
67655	54.0	33.0	5.0	0	0	1	1	0	55.5
67656	61.0	15.0	3.0	0	0	1	1	1	65.5
67657	52.0	20.0	5.0	1	0	1	1	1	55.5
67658	29.0	32.0	6.0	0	0	1	1	1	25.5
67659	53.0	10.0	6.0	0	0	1	1	1	55.5
67660	49.0	11.0	2.0	0	0	1	1	0	45.5
67661	49.0	11.0	2.0	0	0	1	1	0	45.5
67662	49.0	11.0	2.0	0	0	1	1	0	45.5
67663	49.0	15.0	2.0	0	0	1	1	1	45.5
67664	52.0	11.0	2.0	1	0	1	1	0	55.5
67665	44.0	12.0	2.0	0	0	1	0	0	45.5
67666	44.0	12.0	6.0	1	0	1	0	1	45.5
67667	45.0	9.0	1.0	0	0	1	0	1	45.5
67668	49.0	11.0	2.0	0	0	1	1	0	45.5
67669	47.0	5.0	3.0	1	0	1	1	0	45.5
67670	60.0	25.0	4.0	1	0	1	1	1	55.5
67671	57.0	12.0	1.0	0	0	1	1	1	55.5
67672	76.0	29.0	3.0	0	0	1	1	0	75.5
67673	81.0	11.0	2.0	0	0	1	0	0	85.5
67674	52.0	11.0	2.0	1	0	1	1	0	55.5
67675	54.0	27.0	2.0	0	0	1	1	1	55.5
67676	61.0	1.0	2.0	1	0	1	1	0	65.5
67677	64.0	10.0	1.0	0	0	1	1	1	65.5
67678	49.0	11.0	2.0	0	0	1	0	0	45.5
67679	44.0	18.0	2.0	0	0	1	1	1	45.5
67680	62.0	15.0	2.0	0	1	1	1	0	65.5
67681	49.0	11.0	2.0	0	0	1	0	0	45.5
67682	36.0	7.0	1.0	1	1	3	1	0	35.5
67683	30.0	44.0	7.0	1	0	1	1	0	25.5
67684	25.0	11.0	2.0	1	0	1	1	0	25.5
67685	50.0	4.0	2.0	1	0	2	1	0	45.5
67686	30.0	7.0	1.0	0	1	1	1	0	25.5
67687	36.0	7.0	1.0	1	1	1	1	0	35.5
67688	57.0	8.0	4.0	1	0	1	1	1	55.5
67689	34.0	7.0	4.0	0	0	1	1	1	35.5
67690	37.0	7.0	3.0	0	0	1	1	0	35.5
67691	58.0	15.0	3.0	0	0	1	0	0	55.5
67692	42.0	6.0	1.0	0	1	3	1	1	45.5
67693	60.0	9.0	2.0	0	0	1	1	1	55.5
67694	45.0	5.0	1.0	1	1	3	1	1	45.5
67695	52.0	14.0	4.0	0	0	1	1	1	55.5
67696	54.0	8.0	2.0	0	0	1	1	0	55.5
67697	58.0	15.0	1.0	1	1	1	1	0	55.5
67698	40.0	5.0	3.0	1	0	1	1	1	35.5
67699	50.0	0.0	4.0	1	0	1	1	0	45.5
67700	37.0	4.0	1.0	0	1	1	1	1	35.5
67701	60.0	2.0	2.0	1	0	2	1	1	55.5
67702	45.0	5.0	1.0	0	1	2	1	0	45.5
67703	59.0	12.0	2.0	0	0	1	1	0	55.5
67704	55.0	13.0	4.0	1	0	1	1	0	55.5
67705	58.0	4.0	1.0	0	1	3	0	0	55.5
67706	73.0	15.0	3.0	1	0	1	0	1	75.5
67707	53.0	15.0	2.0	0	0	1	0	0	55.5
67708	51.0	17.0	3.0	1	0	1	0	1	55.5
67709	49.0	16.0	1.0	0	1	1	1	0	45.5
67710	64.0	4.0	1.0	0	0	1	1	1	65.5
67711	58.0	7.0	5.0	0	0	2	1	1	55.5
67712	43.0	11.0	2.0	0	0	2	1	0	45.5
67713	51.0	12.0	4.0	1	0	1	1	0	55.5
67714	50.0	46.0	1.0	0	1	1	1	0	45.5
67715	35.0	3.0	2.0	0	0	1	1	1	35.5
67716	40.0	4.0	3.0	0	1	1	1	1	35.5
67717	49.0	3.0	3.0	1	0	1	1	0	45.5
67718	32.0	3.0	1.0	0	1	1	1	0	35.5
67719	71.0	10.0	1.0	1	1	1	0	1	75.5
67720	65.0	14.0	2.0	1	1	1	1	0	65.5
67721	28.0	11.0	5.0	1	1	1	1	0	25.5
67722	67.0	3.0	2.0	0	0	1	1	0	65.5
67723	39.0	3.0	2.0	0	1	1	1	0	35.5
67724	47.0	2.0	2.0	0	0	1	1	0	45.5
67725	32.0	5.0	1.0	0	1	1	1	0	35.5
67726	47.0	2.0	1.0	0	1	1	1	1	45.5
67727	73.0	2.0	3.0	0	0	1	1	0	75.5
67728	57.0	12.0	1.0	0	1	3	1	0	55.5
67729	40.0	3.0	2.0	0	0	1	1	1	35.5
67730	70.0	2.0	3.0	0	0	1	0	0	65.5
67731	57.0	17.0	2.0	0	0	1	1	0	55.5
67732	23.0	14.0	5.0	0	1	1	1	0	25.5
67733	25.0	2.0	1.0	1	1	1	0	0	25.5
67734	60.0	0.0	1.0	1	1	2	1	0	55.5
67735	65.0	6.0	5.0	1	0	1	1	1	65.5
67736	64.0	23.0	2.0	0	0	1	1	0	65.5
67737	60.0	4.0	3.0	0	0	1	1	0	55.5
67738	32.0	15.0	5.0	0	0	1	1	1	35.5
67739	34.0	3.0	2.0	0	0	1	1	1	35.5
67740	46.0	15.0	2.0	0	0	1	1	0	45.5
67741	59.0	29.0	2.0	1	0	1	1	1	55.5
67742	37.0	2.0	1.0	1	1	1	1	0	35.5
67743	40.0	9.0	2.0	0	1	2	1	0	35.5
67744	25.0	25.0	4.0	1	0	1	1	1	25.5
67745	38.0	1.0	2.0	1	0	1	1	1	35.5
67746	65.0	29.0	3.0	1	0	1	1	0	65.5
67747	71.0	15.0	3.0	0	0	1	1	1	75.5
67748	37.0	6.0	1.0	1	1	1	1	0	35.5
67749	41.0	16.0	4.0	0	0	1	0	1	45.5
67750	50.0	16.0	2.0	0	1	1	1	0	45.5
67751	35.0	10.0	2.0	0	0	1	1	1	35.5
67752	62.0	23.0	3.0	1	0	1	1	1	65.5
67753	29.0	3.0	1.0	0	1	0	0	1	25.5
67754	49.0	11.0	2.0	0	0	0	1	0	45.5
67755	49.0	11.0	2.0	0	0	0	0	0	45.5
67756	49.0	11.0	2.0	0	0	0	1	0	45.5
67757	57.0	23.0	5.0	1	0	1	1	0	55.5
67758	52.0	11.0	2.0	1	0	1	0	0	55.5
67759	23.0	23.0	2.0	1	0	1	1	0	25.5
67760	47.0	11.0	2.0	0	0	1	1	0	45.5
67761	31.0	8.0	4.0	1	0	1	1	0	35.5
67762	32.0	11.0	2.0	1	0	1	0	0	35.5
67763	60.0	23.0	2.0	1	0	0	1	0	55.5
67764	47.0	11.0	2.0	1	0	0	0	0	45.5
67765	29.0	18.0	5.0	0	0	1	1	1	25.5
67766	52.0	11.0	2.0	1	0	1	1	0	55.5
67767	55.0	11.0	2.0	0	0	1	1	0	55.5
67768	56.0	30.0	3.0	0	0	1	1	1	55.5
67769	49.0	11.0	2.0	0	0	1	1	0	45.5
67770	52.0	11.0	2.0	1	0	1	1	0	55.5
67771	31.0	31.0	5.0	1	0	1	1	0	35.5
67772	49.0	11.0	2.0	0	0	1	1	0	45.5
67773	52.0	11.0	2.0	1	0	1	0	0	55.5
67774	52.0	11.0	2.0	1	0	1	1	0	55.5
67775	65.0	29.0	3.0	0	0	1	1	0	65.5
67776	56.0	14.0	2.0	0	0	1	1	0	55.5
67777	61.0	15.0	2.0	1	1	1	1	1	65.5
67778	49.0	11.0	2.0	0	0	1	1	0	45.5
67779	57.0	11.0	2.0	0	0	1	1	0	55.5
67780	52.0	11.0	2.0	1	0	1	1	0	55.5
67781	50.0	1.0	6.0	0	0	1	1	0	45.5
67782	55.0	1.0	2.0	0	0	1	0	0	55.5
67783	54.0	11.0	2.0	1	0	1	1	0	55.5
67784	58.0	15.0	3.0	0	0	1	1	0	55.5
67785	49.0	4.0	2.0	0	0	1	1	0	45.5
67786	49.0	11.0	2.0	0	0	1	0	0	45.5
67787	49.0	11.0	2.0	0	0	1	1	0	45.5
67788	32.0	0.0	1.0	0	1	2	1	0	35.5
67789	56.0	6.0	2.0	1	0	0	0	0	55.5
67790	52.0	10.0	2.0	0	0	1	1	1	55.5
67791	69.0	22.0	2.0	0	0	1	1	0	65.5
67792	52.0	11.0	2.0	1	0	1	1	0	55.5
67793	42.0	13.0	2.0	1	0	1	1	0	45.5
67794	36.0	10.0	2.0	0	1	1	1	1	35.5
67795	52.0	11.0	2.0	1	0	1	1	0	55.5
67796	45.0	16.0	3.0	0	0	1	1	1	45.5
67797	59.0	35.0	3.0	0	0	1	0	1	55.5
67798	51.0	22.0	4.0	1	0	1	1	1	55.5
67799	69.0	11.0	2.0	0	0	1	1	0	65.5
67800	56.0	12.0	2.0	0	0	1	1	0	55.5
67801	52.0	11.0	2.0	1	0	1	1	0	55.5
67802	56.0	11.0	2.0	0	0	1	1	0	55.5
67803	38.0	11.0	2.0	0	0	1	1	0	35.5
67804	52.0	11.0	2.0	1	0	1	1	0	55.5
67805	56.0	9.0	1.0	0	1	1	1	1	55.5
67806	52.0	28.0	5.0	0	0	1	1	1	55.5
67807	70.0	14.0	2.0	0	1	1	1	0	65.5
67808	42.0	15.0	2.0	1	0	1	1	1	45.5
67809	45.0	1.0	1.0	0	1	1	1	0	45.5
67810	52.0	5.0	2.0	0	0	2	1	0	55.5
67811	62.0	20.0	2.0	0	0	1	0	1	65.5
67812	69.0	29.0	2.0	1	1	1	1	0	65.5
67813	60.0	17.0	3.0	0	0	1	1	1	55.5
67814	43.0	14.0	2.0	0	0	1	1	1	45.5
67815	49.0	11.0	2.0	0	0	1	1	0	45.5
67816	52.0	11.0	2.0	1	0	1	1	0	55.5
67817	54.0	23.0	4.0	0	0	1	1	1	55.5
67818	49.0	11.0	2.0	0	0	1	1	0	45.5
67819	57.0	24.0	2.0	1	0	1	1	1	55.5
67820	45.0	10.0	3.0	1	0	1	1	1	45.5
67821	40.0	14.0	2.0	0	0	1	0	1	35.5
67822	51.0	15.0	2.0	0	1	1	1	1	55.5
67823	46.0	15.0	2.0	0	0	1	1	1	45.5
67824	50.0	18.0	2.0	0	1	1	0	0	45.5
67825	29.0	4.0	6.0	0	0	1	1	1	25.5
67826	34.0	4.0	1.0	1	1	3	1	0	35.5
67827	34.0	9.0	1.0	1	1	2	1	1	35.5
67828	38.0	15.0	2.0	1	0	1	1	1	35.5
67829	60.0	7.0	1.0	0	1	1	1	0	55.5
67830	43.0	15.0	1.0	0	0	1	1	1	45.5
67831	49.0	11.0	2.0	0	0	1	1	0	45.5
67832	46.0	22.0	2.0	0	1	1	1	0	45.5
67833	52.0	16.0	3.0	1	0	1	1	1	55.5
67834	69.0	15.0	1.0	0	0	1	1	0	65.5
67835	47.0	7.0	2.0	0	0	1	1	0	45.5
67836	68.0	3.0	2.0	0	0	1	1	0	65.5
67837	75.0	15.0	2.0	0	0	1	1	0	75.5
67838	78.0	39.0	6.0	1	0	1	1	1	75.5
67839	37.0	0.0	1.0	0	1	2	1	0	35.5
67840	58.0	6.0	4.0	0	0	1	1	0	55.5
67841	28.0	22.0	7.0	1	0	1	1	1	25.5
67842	33.0	5.0	1.0	1	1	3	1	0	35.5
67843	67.0	5.0	1.0	0	1	1	0	0	65.5
67844	53.0	14.0	2.0	1	0	1	1	1	55.5
67845	58.0	0.0	1.0	0	1	2	1	0	55.5
67846	45.0	5.0	1.0	1	1	3	1	0	45.5
67847	43.0	0.0	3.0	0	0	1	1	0	45.5
67848	64.0	22.0	1.0	0	1	1	1	0	65.5
67849	43.0	10.0	1.0	0	1	3	1	0	45.5
67850	33.0	5.0	1.0	1	1	1	1	0	35.5
67851	38.0	9.0	2.0	0	0	1	1	1	35.5
67852	40.0	13.0	4.0	0	0	1	1	1	35.5
67853	41.0	5.0	2.0	0	0	1	1	1	45.5
67854	35.0	4.0	2.0	1	0	1	0	1	35.5
67855	40.0	5.0	5.0	1	0	2	1	0	35.5
67856	30.0	5.0	1.0	0	1	2	1	0	25.5
67857	89.0	15.0	3.0	1	0	1	0	1	85.5
67858	41.0	4.0	2.0	0	0	1	1	1	45.5
67859	38.0	4.0	1.0	1	1	1	1	0	35.5
67860	34.0	7.0	3.0	1	0	1	0	0	35.5
67861	56.0	16.0	3.0	0	0	1	0	0	55.5
67862	58.0	9.0	3.0	0	0	1	1	1	55.5
67863	39.0	4.0	4.0	0	0	1	0	1	35.5
67864	56.0	4.0	1.0	0	1	3	1	0	55.5
67865	33.0	4.0	2.0	0	0	1	1	0	35.5
67866	69.0	17.0	1.0	0	1	2	1	0	65.5
67867	48.0	12.0	4.0	0	0	0	1	1	45.5
67868	28.0	1.0	4.0	1	0	1	1	0	25.5
67869	24.0	15.0	5.0	0	1	2	1	1	25.5
67870	26.0	18.0	4.0	1	1	1	1	1	25.5
67871	37.0	3.0	4.0	0	1	1	1	1	35.5
67872	44.0	11.0	2.0	0	0	1	1	0	45.5
67873	50.0	5.0	3.0	0	0	1	0	1	45.5
67874	48.0	28.0	5.0	0	0	1	1	1	45.5
67875	39.0	3.0	2.0	0	1	1	1	0	35.5
67876	36.0	5.0	2.0	1	0	1	1	0	35.5
67877	63.0	3.0	3.0	1	1	1	1	0	65.5
67878	61.0	2.0	5.0	0	0	1	0	1	65.5
67879	35.0	3.0	1.0	0	1	2	1	0	35.5
67880	56.0	5.0	3.0	1	0	1	1	0	55.5
67881	60.0	2.0	3.0	0	0	1	1	1	55.5
67882	24.0	2.0	1.0	0	1	1	1	0	25.5
67883	59.0	5.0	2.0	1	1	1	1	0	55.5
67884	67.0	2.0	1.0	0	1	1	1	0	65.5
67885	22.0	11.0	2.0	0	1	1	1	0	25.5
67886	24.0	5.0	1.0	1	1	3	1	1	25.5
67887	44.0	2.0	2.0	0	0	1	1	1	45.5
67888	22.0	5.0	1.0	1	1	1	1	0	25.5
67889	69.0	1.0	1.0	0	1	1	1	0	65.5
67890	67.0	39.0	3.0	0	0	1	0	0	65.5
67891	65.0	1.0	1.0	0	1	2	1	0	65.5
67892	42.0	7.0	2.0	0	0	1	1	0	45.5
67893	25.0	25.0	3.0	0	0	1	0	1	25.5
67894	59.0	8.0	2.0	0	1	1	1	0	55.5
67895	49.0	3.0	2.0	0	0	1	1	0	45.5
67896	47.0	1.0	6.0	1	0	1	1	1	45.5
67897	59.0	15.0	3.0	1	0	1	1	0	55.5
67898	33.0	2.0	2.0	1	0	1	1	0	35.5
67899	45.0	4.0	1.0	0	1	1	1	0	45.5
67900	51.0	12.0	2.0	0	1	1	1	0	55.5
67901	52.0	7.0	2.0	1	0	1	1	1	55.5
67902	46.0	14.0	3.0	0	0	1	1	1	45.5
67903	60.0	2.0	2.0	0	0	2	1	1	55.5
67904	84.0	22.0	3.0	0	0	1	0	1	85.5
67905	57.0	14.0	1.0	0	1	3	1	0	55.5
67906	50.0	5.0	4.0	0	0	1	1	1	45.5
67907	37.0	5.0	1.0	0	1	3	1	1	35.5
67908	41.0	2.0	1.0	0	1	1	1	1	45.5
67909	59.0	3.0	1.0	0	1	1	1	0	55.5
67910	54.0	15.0	4.0	0	0	1	1	0	55.5
67911	33.0	1.0	4.0	1	0	1	1	1	35.5
67912	46.0	11.0	1.0	0	1	1	0	0	45.5
67913	63.0	11.0	1.0	1	1	1	1	0	65.5
67914	72.0	34.0	1.0	0	0	1	1	0	75.5
67915	73.0	9.0	2.0	0	0	3	1	0	75.5
67916	30.0	15.0	4.0	0	0	1	1	0	25.5
67917	51.0	11.0	2.0	0	0	1	1	0	55.5
67918	52.0	11.0	2.0	1	0	1	1	0	55.5
67919	52.0	11.0	2.0	1	0	1	0	0	55.5
67920	52.0	6.0	1.0	1	1	2	1	0	55.5
67921	49.0	11.0	2.0	0	0	2	1	0	45.5
67922	77.0	2.0	3.0	0	0	1	1	0	75.5
67923	75.0	23.0	2.0	0	0	1	1	1	75.5
67924	40.0	17.0	3.0	0	0	1	1	1	35.5
67925	64.0	6.0	3.0	1	0	1	1	1	65.5
67926	28.0	0.0	1.0	0	1	1	0	0	25.5
67927	49.0	11.0	2.0	0	0	1	0	0	45.5
67928	47.0	19.0	3.0	0	0	1	1	0	45.5
67929	61.0	3.0	1.0	0	1	0	1	0	65.5
67930	36.0	11.0	2.0	0	0	0	1	0	35.5
67931	52.0	12.0	4.0	0	0	1	1	1	55.5
67932	45.0	18.0	1.0	0	1	1	1	1	45.5
67933	52.0	11.0	2.0	1	0	1	1	0	55.5
67934	74.0	15.0	1.0	0	1	3	1	0	75.5
67935	49.0	6.0	2.0	0	0	1	1	0	45.5
67936	38.0	11.0	2.0	0	0	1	1	0	35.5
67937	52.0	3.0	5.0	0	0	1	1	0	55.5
67938	52.0	11.0	2.0	1	0	1	0	0	55.5
67939	42.0	16.0	4.0	1	0	1	1	1	45.5
67940	52.0	11.0	2.0	1	0	1	1	0	55.5
67941	33.0	15.0	4.0	1	0	1	1	0	35.5
67942	33.0	11.0	2.0	0	0	1	1	0	35.5
67943	32.0	11.0	2.0	0	0	1	1	0	35.5
67944	49.0	11.0	2.0	0	0	1	1	0	45.5
67945	69.0	18.0	4.0	0	0	1	0	0	65.5
67946	49.0	6.0	3.0	1	0	1	1	0	45.5
67947	55.0	23.0	2.0	0	0	1	0	0	55.5
67948	36.0	11.0	2.0	0	0	1	0	0	35.5
67949	31.0	17.0	2.0	0	0	1	1	0	35.5
67950	40.0	2.0	1.0	0	1	1	1	0	35.5
67951	46.0	11.0	2.0	0	0	1	1	0	45.5
67952	55.0	19.0	3.0	0	0	1	1	1	55.5
67953	63.0	15.0	1.0	0	1	1	1	1	65.5
67954	49.0	11.0	2.0	0	0	1	0	0	45.5
67955	49.0	11.0	2.0	0	0	1	1	0	45.5
67956	77.0	8.0	3.0	0	0	1	1	1	75.5
67957	39.0	12.0	4.0	0	0	2	1	0	35.5
67958	50.0	13.0	3.0	0	0	1	1	1	45.5
67959	74.0	13.0	2.0	1	0	1	1	0	75.5
67960	50.0	11.0	3.0	0	0	1	1	1	45.5
67961	38.0	11.0	2.0	0	0	1	1	0	35.5
67962	52.0	11.0	2.0	1	0	1	1	0	55.5
67963	49.0	11.0	2.0	0	0	1	1	0	45.5
67964	56.0	0.0	2.0	0	0	1	1	0	55.5
67965	51.0	2.0	5.0	0	0	2	1	0	55.5
67966	39.0	15.0	2.0	0	0	1	1	1	35.5
67967	49.0	22.0	2.0	0	0	1	1	1	45.5
67968	45.0	10.0	2.0	0	1	1	1	1	45.5
67969	49.0	11.0	2.0	0	0	1	1	0	45.5
67970	52.0	10.0	1.0	0	1	1	0	0	55.5
67971	45.0	12.0	2.0	0	0	1	1	1	45.5
67972	59.0	2.0	2.0	1	0	1	1	0	55.5
67973	49.0	11.0	2.0	0	0	1	1	0	45.5
67974	65.0	15.0	1.0	0	1	3	1	0	65.5
67975	67.0	30.0	4.0	0	0	1	1	0	65.5
67976	67.0	21.0	2.0	0	0	1	1	0	65.5
67977	83.0	25.0	2.0	0	0	1	1	0	85.5
67978	56.0	9.0	2.0	0	0	1	1	1	55.5
67979	49.0	11.0	2.0	0	0	1	1	0	45.5
67980	58.0	14.0	1.0	0	0	1	1	1	55.5
67981	73.0	15.0	2.0	1	0	1	1	0	75.5
67982	48.0	11.0	2.0	0	0	2	1	0	45.5
67983	32.0	9.0	2.0	1	1	1	1	1	35.5
67984	44.0	10.0	3.0	0	0	1	1	1	45.5
67985	44.0	8.0	1.0	0	0	1	1	1	45.5
67986	49.0	11.0	2.0	0	0	1	1	0	45.5
67987	41.0	29.0	3.0	1	0	1	1	1	45.5
67988	56.0	7.0	1.0	0	1	2	0	0	55.5
67989	35.0	7.0	1.0	0	1	1	1	1	35.5
67990	69.0	7.0	3.0	1	0	1	1	1	65.5
67991	63.0	15.0	3.0	0	0	1	0	0	65.5
67992	47.0	7.0	4.0	0	0	1	1	1	45.5
67993	49.0	15.0	3.0	0	0	1	1	1	45.5
67994	58.0	7.0	2.0	1	0	1	1	1	55.5
67995	63.0	14.0	2.0	0	1	1	1	0	65.5
67996	48.0	6.0	1.0	0	0	1	1	0	45.5
67997	57.0	6.0	1.0	0	1	1	1	1	55.5
67998	51.0	6.0	3.0	1	0	1	1	0	55.5
67999	47.0	6.0	3.0	1	0	1	1	1	45.5
68000	60.0	6.0	3.0	0	0	1	1	1	55.5
68001	40.0	5.0	1.0	1	1	3	1	0	35.5
68002	45.0	5.0	3.0	0	0	1	0	1	45.5
68003	58.0	15.0	1.0	0	0	1	1	0	55.5
68004	72.0	9.0	2.0	1	0	2	1	0	75.5
68005	49.0	11.0	2.0	0	0	2	0	0	45.5
68006	47.0	8.0	1.0	0	1	1	1	1	45.5
68007	38.0	16.0	1.0	0	1	1	1	1	35.5
68008	62.0	18.0	4.0	1	0	1	1	1	65.5
68009	57.0	4.0	2.0	1	0	1	1	0	55.5
68010	64.0	4.0	1.0	1	1	2	1	0	65.5
68011	49.0	3.0	1.0	1	0	1	1	1	45.5
68012	59.0	3.0	2.0	1	0	3	1	1	55.5
68013	45.0	3.0	1.0	0	1	3	1	0	45.5
68014	53.0	3.0	1.0	0	1	1	1	0	55.5
68015	69.0	3.0	1.0	1	1	1	1	0	65.5
68016	23.0	4.0	7.0	1	1	1	1	1	25.5
68017	24.0	15.0	2.0	0	1	1	0	0	25.5
68018	25.0	27.0	5.0	0	1	1	1	0	25.5
68019	54.0	0.0	3.0	1	0	1	0	0	55.5
68020	32.0	3.0	3.0	1	0	1	1	1	35.5
68021	47.0	3.0	2.0	1	1	1	1	0	45.5
68022	36.0	4.0	3.0	1	0	1	1	0	35.5
68023	52.0	2.0	2.0	1	0	1	1	1	55.5
68024	53.0	2.0	2.0	1	0	0	0	0	55.5
68025	28.0	2.0	2.0	1	0	1	0	1	25.5
68026	37.0	2.0	3.0	1	0	1	1	1	35.5
68027	40.0	13.0	4.0	0	1	1	1	1	35.5
68028	51.0	2.0	1.0	1	0	1	1	1	55.5
68029	62.0	2.0	1.0	0	1	1	1	0	65.5
68030	77.0	43.0	3.0	0	0	1	1	0	75.5
68031	24.0	12.0	3.0	0	1	1	1	0	25.5
68032	87.0	11.0	3.0	1	0	1	1	1	85.5
68033	46.0	1.0	2.0	1	0	1	1	1	45.5
68034	37.0	1.0	2.0	0	0	2	1	1	35.5
68035	35.0	2.0	2.0	1	0	1	1	1	35.5
68036	41.0	2.0	3.0	1	1	1	1	0	45.5
68037	45.0	1.0	2.0	0	1	1	1	0	45.5
68038	32.0	8.0	2.0	0	0	1	1	1	35.5
68039	46.0	21.0	4.0	0	0	1	0	1	45.5
68040	41.0	12.0	1.0	0	1	1	0	0	45.5
68041	40.0	7.0	1.0	0	0	1	1	1	35.5
